,latitude,longitude,elevation,distance,speedMin,speedMax,heading,car__rSOC,simName,d_distance,d_elevation,inclination_angle,inclination_angle_deg,stintNumber,speed,time,day,time_unix,d_time,d_timeDriving,solar__sunElevationAngle,solar__sunAzimuthAngle,weather__airTemp,weather__airPressure,weather__humidity,weather__windSpeed,weather__windDirection,weather__windHeading,weather__airDensity,weather__cloudCover,weather__dewPoint,weather__d_query_norm,weather__t_query_norm,weather__windGust,weather__precipProbability,weather__precipIntensity,weather__airDensity_dry,weather__airDensity_wet,aero__headingDeltaCarWind,aero__vTailwind,aero__vCrossWind,aero__airSpeedForward,aero__dragForce,aero__dragPower,aero__d_dragEnergy,aero__dragEnergy,car__ForceNormal,car__ForceLongitudinal,mech__tyreRollingResistanceForce,mech__tyreRollingResistancePower,mech__d_tyreRollingResistanceEnergy,mech__tyreRollingResistanceEnergy,mech__chassisRollingResistanceForce,mech__chassisRollingResistancePower,mech__d_chassisRollingResistanceEnergy,mech__chassisRollingResistanceEnergy,mech__gravityResistanceForce,mech__gravityRollingResistancePower,mech__d_gravityRollingResistanceEnergy,mech__gravityRollingResistanceEnergy,mech__totalResistiveForce,mech__totalResistivePower,mech__d_totalResistiveEnergy,mech__totalResistiveEnergy,mech__gravitysRollingResistanceEnergy,elec__motorTorque,elec__motorSpeed,elec__motorSpeedRPM,elec__motorPowerTractive,elec__motorTempWinding,elec__motorTempMagnet,elec__motorMagnetRemanence,elec__motorCurrentPerPhase,elec__motorResistanceWinding,elec__motorPowerWinding,elec__motorPowerEddyCurrent,elec__motorPowerLossTotal,elec__motorPowerTotal,elec__efficiencyMotorController,elec__motorControllerPowerLoss,elec__batteryCellVoltage,elec__batteryPackVoltage,elec__batteryPackCurrent,elec__batteryPackPowerLoss,elec__totalLossesPower,elec__d_totalLossesEnergy,elec__totalLossesEnergy,solar__sunAzimuthRelativeCar,solar__rotationX,solar__rotationY,solar__projectedAreaRatio,solar__projectedArea,solar__powerIncidentOnArray,solar__powerCapturedArray,solar__d_energyCapturedArray,solar__energyCapturedArray,car__powerUsed,car__d_energyUsed,car__energyUsed,car__SOC_Delta,car__powerDelta,car__SOC,sens__powerPerKph,sens__energyPerKph,onSpeedMin,onSpeedMax,sens_powerPerKphDeltaToMax,sens_powerPerKphDeltaToMin,sens_powerPerKphDeltaToMax_gated,sens_powerPerKphDeltaToMin_gated,sens_powerPerKph_weightAdd,sens_powerPerKph_weightSubtract
0,-12.46322,130.84618,24.7,0.0,0,999,70.88808925918482,1.0,20191012_Bsl_Mongo_Tgt_-2,0.0,0.0,0.0,0.0,1,115.8092567287999,2019-10-13 10:30:00.000000,1,1570962600.0,0,0,59,83,31.98,101274.5,0.6499999999999999,6.8580000000000005,-45.5,134.5,1.1564070736806205,0.24,24.435000000000002,0.0,0.00390625,11.232,0.0,0.0,1.1562657126682472,0.00014136101237320817,63.611910740815176,3.0480310194302906,6.1434250141586935,112.7612257093696,158.8376121895992,5109.684946737459,0,0,8433.719,0.0,50.60231399999999,1627.8378814159291,0,0,0,0.0,0,0,0.0,0.0,0,0,50.60231399999999,1627.8378814159291,0,0,,28.16967007250109,119.5882452796364,1141.9836223164093,3368.761414076693,345.35077184675197,325.167889997503,1.2813985320029966,20.250177945508437,0.06920714616388009,85.13926241280109,3.258038349291252,88.39730076209234,3457.1587148387857,0.9924420888791321,26.327882090324845,4.1,131.2,26.550964915618223,10.339321489939051,152.26097885705934,0,0,12.111910740815176,-7.185578648044,-30.433607281572463,0.7888729000841312,3.5560812296770776,3519.2117794877854,830.322827252348,0,0,6889.783807010446,0,0,0,-6059.460979758098,100800000.0,152.87062291276015,0.0,False,False,-0.787866188757107,0.06789373806896037,-0.787866188757107,0.06789373806896037,0.010648416261682664,0.006326770406299379
1,-12.44067375,130.9112459375,29.17812499999999,10.0,0,999,93.43669667064825,0.9812694146825397,20191012_Bsl_Mongo_Tgt_-2,10.0,4.4781249999999915,0.0004478124700658217,0.025657764548100096,1,116.62798260629994,2019-10-13 10:35:09.761036,1,1570962909.761036,0:05:09.761036,0:05:09.761036,60,83,32.25978379030228,101270.62988478024,0.6255309098084767,6.665938498306275,-43.2675367530187,136.7324632469813,1.1552962157564157,0.27139173618952434,24.184979181512197,0.003300697140242991,0.004578770610193412,11.078648295822145,0.0,0.0,1.1551623204563828,0.00013389530003301138,43.29576657633305,4.851626214379122,4.571264501114656,111.77635639192081,155.92519013126488,5051.455656253658,1573814,1573814,8433.718154367842,3.7767244110028417,50.60230892620705,1639.345890356748,506023,506023,0,0.0,0,0,3.7767244110028417,122.35326358756329,18883,0,54.37903333720989,1761.699153944311,524906,524906,18883.0,28.28591805650986,120.43368711926882,1150.0569971888615,3406.577405098985,346.0164964330173,325.63755623980387,1.2808349325122355,20.324801081120558,0.06935504995857675,85.95120136265032,3.2943209290311004,89.24552229168143,3495.8229273906663,0.9925031925313827,26.40546814180341,4.081708365613553,130.61466769963369,26.966560935042274,10.66553266039577,152.66477607899466,47111,47111,-10.436696670648248,5.970656268468957,-29.587840346986,0.8001065606468709,3.6067203243442436,3552.6494255564194,838.2121054657815,257788,257788,6965.819586276964,2145831,2145831,-1888043,-6127.6074808111825,98911957.0,152.86866443245344,29250.0,False,False,-0.7898246690638189,0.06593525776224851,-0.7898246690638189,0.06593525776224851,0.010674886129083721,0.006144266752821952
2,-12.472121492537315,130.99440552238804,43.86268656716418,20.0,0,999,123.57302614037378,0.9622737400793651,20191012_Bsl_Mongo_Tgt_-2,10.0,14.684561567164192,0.0014684551012093732,0.08413627970375323,1,115.95715652036048,2019-10-13 10:40:19.325096,1,1570963219.325096,0:05:09.564060,0:05:09.564060,62,82,33.361105882469815,101265.19847750373,0.5326256055288845,5.8768193772554405,-25.998754328754213,154.00124567124578,1.1510521852429985,0.28246228372785775,22.432336332064203,0.006601394280485982,0.005250865052350694,11.369397924184799,0.0,0.0,1.150949986135094,0.00010219910790438973,30.428219530872,5.067371728547064,2.97636519224489,110.88978479181343,152.89776216920816,4924.886038741034,1544114,3117928,8433.709906932861,12.384533236795818,50.60225944159717,1629.915032875881,506022,1012045,0,0.0,0,0,12.384533236795818,398.9097941585387,80806,0,62.98679267839299,2028.82482703442,586829,1111735,80806.0,29.036472627002357,119.74097121061595,1143.4420475276318,3476.8554328877276,349.45901591509653,327.88934983973286,1.2781327801923206,20.820094259493825,0.07011800790897633,91.18348914868648,3.207521912031607,94.39101106071809,3571.2464439484456,0.9924686520416178,27.10040217308827,4.063157691544567,130.02104612942614,27.67511070892055,11.233372373681464,153.92754982356522,47368,94479,-41.573026140373784,19.434299028064117,-21.691547072589657,0.8297632191758728,3.7404066085589496,3677.1855916307823,867.5951684893668,263547,521335,7107.63841559902,2178311,4324142,-3802807,-6240.043247109653,96997193.0,152.86991271502302,28970.0,False,False,-0.7885763864942419,0.0671835403318255,-0.7885763864942419,0.0671835403318255,0.010658014948923003,0.006260589663366034
3,-12.53598109589041,131.0548416438356,46.54931506849314,30.0,0,999,152.00015453968396,0.9435075,20191012_Bsl_Mongo_Tgt_-2,10.0,2.686628501328954,0.000268662843668892,0.015393247054210541,1,118.57220785490404,2019-10-13 10:45:26.322901,1,1570963526.322901,0:05:06.997805,0:05:06.997805,63,81,34.24965660683513,101255.2869981575,0.4588116635958353,6.957448922674656,-21.628782228827475,158.37121777117252,1.1475907453606622,0.28123739257057506,20.903164318573477,0.009902091420728973,0.005917399238484601,13.143395000059604,0.0,0.0,1.1475107949162853,7.995044437684987e-05,6.371063231488563,6.914480336638742,0.7720473987152097,111.65772751826529,154.5566304345647,5090.589141455776,1537271,4655199,8433.718695628248,2.2658269019865704,50.602312173769484,1666.6744102797045,506022,1518067,0,0.0,0,0,2.2658269019865704,74.62891621821804,73251,0,52.868139075756055,1741.3033264979226,579274,1691009,73251.0,27.898631499138144,122.44135466223051,1169.2288100017124,3415.9462339768493,346.9989476298715,327.1257616836565,1.2790490859796122,20.01856642578967,0.06957628112103718,83.64662323983504,3.3847856020032454,87.03140884183829,3502.9776428186874,0.9926361192954407,25.986873710342397,4.046902968452381,129.50089499047618,27.25050291574092,10.891318667691797,152.47196765482965,46879,141358,-71.00015453968396,25.72319655034265,-9.418682982381185,0.868970069252993,3.9171432458792848,3851.7925968115724,908.7919452917223,271787,793122,6984.364435608529,2163424,6487566,-5694444,-6075.572490316807,95105556.0,152.86353853845867,28860.0,False,False,-0.7949505630585918,0.06080936376747559,-0.7949505630585918,0.06080936376747559,0.010744165219554283,0.0056666033429944185
4,-12.620045833333332,131.07305777777776,24.03888888888891,40.0,0,999,169.61124890536544,0.9260055555555555,20191012_Bsl_Mongo_Tgt_-2,10.0,-22.510426179604227,-0.002251038815816283,-0.12897502366639968,1,122.41573639342884,2019-10-13 10:50:25.093033,1,1570963825.093033,0:04:58.770132,0:04:58.770132,64,81,34.942319087874885,101234.67763124095,0.4071217099017567,8.79868422428131,-18.661184379524652,161.33881562047537,1.144763042582933,0.26393092050155004,19.561891433738335,0.013202788560971963,0.0065660978905442684,15.205677660279274,0.0,0.0,1.1446978886763461,6.515390658684183e-05,-8.27243328489007,8.707135046669888,-1.2659555117261159,113.70860134675895,159.89146053012493,5437.008578837807,1572240,6227439,8433.69763244082,-18.984612797616204,50.602185794644924,1720.6955103246007,506022,2024089,0,0.0,0,0,-18.984612797616204,-645.5598210456392,-83593,0,31.61757299702872,1075.1356892789615,422428,2113437,-83593.0,25.75796500940217,126.41030193456098,1207.1294646374618,3256.072134058385,341.8079065995885,324.90885310089357,1.2817093762789278,18.520980374458986,0.06842666806029482,70.41652529045822,3.683667042978241,74.10019233343647,3330.1723263918216,0.9926890701032453,24.525964026007685,4.036648189468864,129.17274206300365,25.970636194914746,9.892284517406367,150.01202382020955,45070,186428,-88.61124890536544,25.99336865535318,-0.677241304156837,0.8966365551273914,4.041858229875543,3986.1251354072915,940.4863644479964,275542,1068664,6662.156291936979,2039738,8527304,-7458640,-5721.6699274889825,93341360.0,152.8563404911165,29090.0,False,False,-0.8021486104007636,0.05361131642530381,-0.8021486104007636,0.05361131642530381,0.010841450526963729,0.00499584350264893
5,-12.708653820224722,131.0864979775281,55.517977528089894,50.0,0,999,163.43811722114296,0.9079087698412699,20191012_Bsl_Mongo_Tgt_-2,10.0,31.479088639200985,0.003147898466092446,0.18036129644280283,1,118.46882919965891,2019-10-13 10:55:23.991386,1,1570964123.991386,0:04:58.898353,0:04:58.898353,65,80,35.20958939373095,101226.64701229996,0.3737646221399307,10.78835520222187,-17.635314588016936,162.36468541198306,1.1436699210200534,0.24917641475995378,18.209527346118293,0.016503485701214952,0.007215077164065507,17.45301596857548,0.0,0.0,1.1436149966793496,5.4924340703766094e-05,-1.0734318091598993,10.786461916347134,-0.2021071411420444,107.68236728331178,143.25603353391668,4714.270713486163,1515737,7743176,8433.677214057294,26.548447257571915,50.602063284343764,1665.2131089953482,506021,2530110,0,0.0,0,0,26.548447257571915,873.6565176870668,37819,0,77.15051054191568,2538.869626682415,543840,2657277,37819.0,29.644680178199454,122.3346026431835,1168.20940331073,3626.5701700842887,353.40442470484936,330.76484523625186,1.2746821857164978,21.198813151396152,0.0709931451669148,95.71076015920293,3.2888778872112074,98.99963804641415,3725.5698081307028,0.9926607226545943,27.54515159864488,4.02604467220696,128.83342951062272,29.131530333281173,12.446808873530257,155.5857357489706,45534,231962,-83.43811722114296,24.8560667735739,-3.050286558567535,0.8990638896879859,4.052800168517568,4005.7742537744075,945.1223774355337,280955,1349619,7408.726075917549,2105111,10632415,-9282796,-6463.603698482015,91517204.0,152.861960816781,28550.0,False,False,-0.7965282847362687,0.0592316420897987,-0.7965282847362687,0.0592316420897987,0.010765488938491235,0.005519581200693689
6,-12.788211025641026,131.12306820512822,33.784615384615414,60.0,0,999,161.82597548221693,0.8899350892857143,20191012_Bsl_Mongo_Tgt_-2,10.0,-21.73336214347448,-0.0021733327925187473,-0.12452279648870564,1,124.861420636439,2019-10-13 11:00:19.885547,1,1570964419.885547,0:04:55.894161,0:04:55.894161,66,79,35.54153156505691,101214.35423235683,0.3292504482713011,12.234927657482626,-21.2594602137804,158.7405397862196,1.142291052750322,0.2595387373977237,16.9138485435466,0.019804182841457945,0.007857545176003542,19.09672231544018,0.0,0.0,1.1422465154380184,4.453731230378541e-05,-3.085435695997319,12.217191718333584,-0.6585448362219206,112.64422891810541,156.57329899269573,5430.5457072116415,1499146,9242322,8433.699082197298,-18.32926363624822,50.60219449318379,1755.072747705644,506021,3036131,0,0.0,0,0,-18.32926363624822,-635.7271935671596,41095,0,32.27293085693557,1119.3455541384844,547117,3204394,41095.0,25.39981791477541,128.93579165266314,1231.2461149792846,3274.945630675063,341.5553992815385,325.0854794177901,1.281497424698652,18.26043849878125,0.06837151156541486,68.39413176745676,3.834148928107218,72.22828069556397,3347.173911370627,0.9928151449496838,24.222998111714364,3.987097760317462,127.58712833015879,26.42427142617503,10.240884432594495,150.05765782110433,45082,277044,-82.82597548221693,23.83311754486715,-3.182465223717287,0.9055235865294023,4.0819191896991995,4028.397202636141,950.4600359899712,279598,1629217,6699.94891917123,2091345,12723760,-11094543,-5749.488883181259,89705457.0,152.85443882764412,28370.0,False,False,-0.8040502738731448,0.051709652952922625,-0.8040502738731448,0.051709652952922625,0.010867152485662447,0.004818634403223864
7,-12.873620597014925,131.14065343283582,52.93731343283581,70.0,0,999,180.96365472155378,0.8723748511904762,20191012_Bsl_Mongo_Tgt_-2,10.0,19.152698048220394,0.001915267462925661,0.10973674226436925,1,120.31291820119411,2019-10-13 11:05:13.554127,1,1570964713.554127,0:04:53.668580,0:04:53.668580,68,78,35.57826683721542,101205.03802968502,0.3086398584127426,13.183028689756393,-27.757585294246674,152.24241470575333,1.1420441966461907,0.3047568577289581,15.733641922688486,0.023104879981700934,0.00849520081654191,20.032492538194656,0.0,0.0,1.1420054758996305,3.8720746560137897e-05,-28.721240015800447,11.561095367161316,-6.335086372445234,108.7518228340328,145.9079768324509,4876.2818004289975,1512406,10754728,8433.703531512167,16.15281771672625,50.602221189073,1691.139138533242,506022,3542153,0,0.0,0,0,16.15281771672625,539.8312879642457,-10882,0,66.75503890579925,2230.970426497488,495139,3699533,-10882.0,28.60317561679465,124.23886637876302,1186.3937824988172,3553.626113463243,350.565594527121,329.554925932303,1.2761340888812365,20.477334462169864,0.07036782044239233,88.52016235917051,3.4300083878748175,91.95017074704533,3645.5762842102886,0.9927744285582983,26.533088615092396,3.911645687973139,125.17266201514045,29.336352792283154,12.622450062248394,154.74931395413626,44654,321698,-102.96365472155378,21.490980152635302,5.178931647488199,0.9369186338474847,4.223441782832707,4133.783950106302,975.3249851880809,282127,1911344,7262.001540880622,2052199,14775959,-12864615,-6286.676555692541,87935385.0,152.85892021332984,28480.0,False,False,-0.799568888187423,0.056191038638644386,-0.799568888187423,0.056191038638644386,0.010806584256067531,0.00523623842889763
8,-12.95852231884058,131.1202034782609,90.47681159420294,80.0,0,999,188.47691197065288,0.8531707242063492,20191012_Bsl_Mongo_Tgt_-2,10.0,37.539498161367135,0.0037539321825579963,0.21508447063890684,1,117.74982610707018,2019-10-13 11:10:15.995402,1,1570965015.995402,0:05:02.441275,0:05:02.441275,69,77,35.60317287012604,101197.28403880364,0.28771239169107543,13.927964913594725,-32.20061191519102,147.79938808480898,1.1418593616883146,0.35314227436648477,14.573040288501316,0.026405577121943927,0.009151899537795948,20.960363892102244,0.0,0.0,1.1418258647583441,3.3496929970516284e-05,-40.6775238858439,10.562830487058369,-9.078260777042924,107.18699562001181,141.716313768538,4635.297584105651,1438121,12192849,8433.659576056903,31.65953481489844,50.601957456341424,1655.1032475448794,506020,4048173,0,0.0,0,0,31.65953481489844,1035.5290886347293,239061,0,82.26149227123986,2690.632336179609,745082,4444615,239061.0,30.12501491235012,121.5921376570324,1161.1193849536137,3662.9649601426295,355.36570144803113,331.92695999769137,1.2732876480027704,21.518731064308813,0.07142609254283883,99.22279640243342,3.222321351204199,102.44511775363762,3765.410077896267,0.992617752166099,28.003922285934987,3.8291268681013433,122.53205977924299,30.958542662357242,14.056993335395903,157.65469089812635,47173,368871,-111.47691197065288,19.657261431300228,8.000105300545272,0.948687766892359,4.276494680334936,4135.2414694799645,975.6688723091028,294600,2205944,7483.584611183386,2230376,17006335,-14800391,-6507.915738874283,85999609.0,152.86308697213826,27860.0,False,False,-0.7954021293789992,0.06035779744706815,-0.7954021293789992,0.06035779744706815,0.010750268370340637,0.0056245235207060445
9,-13.04490891304348,131.11512478260872,62.13478260869565,90.0,0,999,184.33163603466693,0.8352386706349206,20191012_Bsl_Mongo_Tgt_-2,10.0,-28.34202898550729,-0.0028341953098143615,-0.1623874295681357,1,124.86078266091748,2019-10-13 11:15:12.767255,1,1570965312.767255,0:04:56.771853,0:04:56.771853,70,75,35.92054865651991,101184.30634234793,0.2669895973914199,14.403201339125633,-34.91882547822264,145.08117452177737,1.14053582806324,0.3849214765217569,13.386653024354246,0.029706274262186916,0.009796298233688706,21.573324961035254,0.0,0.0,1.1405070769875052,2.875107573496312e-05,-39.25046151288956,11.153659763553764,-9.113072077750305,113.70712289736372,159.29689412656276,5524.9819100266495,1505066,13697915,8433.685127411163,-23.902774833572895,50.60211076446698,1755.0608762071622,506020,4554193,0,0.0,0,0,-23.902774833572895,-829.0331037465538,38783,0,26.699335930894083,926.0277724606086,544804,4989419,38783.0,25.016492942727947,128.93513285927042,1231.2398239657891,3225.5048412436286,340.95313881014465,324.97740000009736,1.2816271199998832,17.986678665306748,0.06823804336381907,66.22924012182173,3.8423865894415226,70.07162671126325,3295.576467954892,0.9927802231232203,23.96635854020895,3.8261402668498166,122.43648853919413,27.112365489250823,10.781178648866547,150.34131246587097,45583,414454,-109.33163603466693,18.954981757247424,6.87028191476864,0.9523992314871566,4.29322522029741,4109.587723388254,969.6161274562245,287902,2493846,6601.350994953129,2095453,19101788,-16607942,-5631.734867496904,84192058.0,152.84231552571327,28410.0,False,False,-0.8161735758039868,0.039586351022080635,-0.8161735758039868,0.039586351022080635,0.011031005138902102,0.003688908009240712
