latitude,longitude,elevation,distance
-30.499952969387756,135.3461532244898,160.15816326530546,2370.0
-30.583372878787877,135.37940424242424,144.7090909090893,2380.0
-30.663830208333334,135.4225817361111,146.0972222222242,2390.0
-30.726808137254903,135.49616470588236,156.99803921568588,2400.0
-30.80549375,135.541852625,142.9612499999989,2410.0
-30.86973,135.60957,139.7,2420.0
-30.91195043478261,135.69658369565218,141.41304347825957,2430.0
-30.984681666666667,135.75548333333333,149.08333333333277,2440.0
-31.051432555555554,135.82300488888887,181.42777777777343,2450.0
-31.10814918367347,135.89873785714286,153.9224489795918,2460.0
-31.135430737373735,135.99824656565656,167.40909090909136,2470.0
-31.16423712328767,136.09551876712328,154.47945205479354,2480.0
-31.18537688172043,136.19750096774195,145.0,2490.0
-31.201857479999997,136.2986256,125.94399999999997,2500.0
-31.236265222222222,136.39382844444444,113.26888888888867,2510.0
-31.245127068965516,136.49239965517242,105.54137931034386,2520.0
-31.26118375,136.590249,202.76499999999965,2530.0
-31.25759142857143,136.69227891836735,191.902040816326,2540.0
-31.254015222222222,136.79453172222222,193.49166666666687,2550.0
-31.32344396703297,136.85955226373628,181.43076923077055,2560.0
-31.38375289473684,136.93401289473687,136.36842105262994,2570.0
-31.441368572916666,137.00521776041666,69.92083333333284,2580.0
-31.491109530120482,137.0900086626506,120.61686746987965,2590.0
-31.568628139999998,137.13175432,159.9179999999996,2600.0
-31.65564037037037,137.1552248148148,106.59259259259609,2610.0
-31.712972111111114,137.2282982222222,78.09777777777782,2620.0
-31.781354063829788,137.29545629787233,99.2202127659572,2630.0
-31.86234490909091,137.34117763636362,85.0,2640.0
-31.943572363636363,137.38573772727273,112.2,2650.0
-32.02204283333334,137.43729297619046,131.60119047618963,2660.0
-32.10960693939394,137.44091127272728,61.94848484848477,2670.0
-32.18474762626263,137.49077417171716,56.9,2680.0
-32.255283846153844,137.5563407692308,51.103846153846355,2690.0
-32.33798123404255,137.59750251063832,45.936170212765084,2700.0
-32.4082478,137.66172958947368,27.597894736844076,2710.0
-32.467025,137.740045,19.9,2720.0
-32.52039171428571,137.82132142857142,22.711428571432243,2730.0
-32.58823618181818,137.88816454545454,34.34545454545492,2740.0
-32.66906054929577,137.93256505633803,38.09014084507032,2750.0
-32.75628674698795,137.94932457831325,10.52891566264989,2760.0
-32.84060208510638,137.9813689361702,56.58936170212792,2770.0
-32.93042082978723,137.98238262765958,28.354255319148834,2780.0
-33.010530555555555,138.01108166666668,7.183333333332491,2790.0
-33.09117659090909,138.05635068181817,8.906818181819592,2800.0
-33.17758859375,138.06828486458335,6.654166666666331,2810.0
-33.247348192771085,138.12812662650603,69.68795180723414,2820.0
-33.32095096153846,138.18544903846154,115.10961538461731,2830.0
-33.408572391304354,138.1640453478261,68.5195652173924,2840.0
-33.491525241935484,138.1800141935484,77.27741935483995,2850.0
-33.570261851063826,138.2246294255319,107.9574468085107,2860.0
-33.65981,138.225755,122.7,2870.0
-33.747672164948455,138.20958164948453,137.9381443298971,2880.0
-33.83337048484849,138.19695436363637,96.51515151515228,2890.0
-33.9176734117647,138.1626754117647,92.01764705882373,2900.0
-33.99106696629214,138.21247573033708,123.10674157303508,2910.0
-34.078875789473685,138.20267210526316,24.0,2920.0
-34.16014972972973,138.15973135135133,9.828378378378604,2930.0
